0,0.480769230769231
1.11111111111111,0.961538461538461
2.22222222222222,2.40384615384615
3.33333333333333,5.28846153846154
4.44444444444444,9.61538461538461
5.55555555555556,14.9038461538462
6.66666666666667,16.8269230769231
7.77777777777778,19.2307692307692
8.88888888888889,22.1153846153846
10,26.4423076923077
11.1111111111111,29.8076923076923
12.2222222222222,33.1730769230769
13.3333333333333,36.5384615384615
14.4444444444444,40.3846153846154
15.5555555555556,43.2692307692308
16.6666666666667,44.7115384615385
17.7777777777778,46.6346153846154
18.8888888888889,50
20,54.3269230769231
21.1111111111111,58.1730769230769
22.2222222222222,59.1346153846154
23.3333333333333,59.6153846153846
24.4444444444444,59.6153846153846
25.5555555555556,61.5384615384615
26.6666666666667,63.4615384615385
27.7777777777778,65.8653846153846
28.8888888888889,68.2692307692308
30,70.1923076923077
31.1111111111111,69.2307692307692
32.2222222222222,68.75
33.3333333333333,71.1538461538461
34.4444444444444,72.1153846153846
35.5555555555556,74.0384615384615
36.6666666666667,75.9615384615385
37.7777777777778,77.4038461538462
38.8888888888889,78.8461538461538
40,80.7692307692308
41.1111111111111,82.2115384615385
42.2222222222222,82.6923076923077
43.3333333333333,83.1730769230769
44.4444444444444,84.1346153846154
45.5555555555556,87.9807692307692
46.6666666666667,92.3076923076923
47.7777777777778,96.1538461538461
48.8888888888889,96.6346153846154
50,97.1153846153846
51.1111111111111,97.5961538461538
52.2222222222222,98.5576923076923
53.3333333333333,98.5576923076923
54.4444444444444,99.0384615384615
55.5555555555556,99.5192307692308
56.6666666666667,100
57.7777777777778,100
58.8888888888889,99.5192307692308
60,99.0384615384615
61.1111111111111,98.5576923076923
62.2222222222222,98.5576923076923
63.3333333333333,98.0769230769231
64.4444444444444,97.5961538461538
65.5555555555556,97.5961538461538
66.6666666666667,97.1153846153846
67.7777777777778,97.1153846153846
68.8888888888889,96.6346153846154
70,96.1538461538461
71.1111111111111,95.6730769230769
72.2222222222222,95.1923076923077
73.3333333333333,95.1923076923077
74.4444444444444,95.1923076923077
75.5555555555556,94.2307692307692
76.6666666666667,93.2692307692307
77.7777777777778,92.7884615384615
78.8888888888889,91.8269230769231
80,90.8653846153846
81.1111111111111,89.4230769230769
82.2222222222222,87.9807692307692
83.3333333333333,86.5384615384615
84.4444444444444,85.5769230769231
85.5555555555556,84.6153846153846
86.6666666666667,83.1730769230769
87.7777777777778,81.7307692307692
88.8888888888889,80.7692307692308
90,79.8076923076923
91.1111111111111,78.8461538461538
92.2222222222222,77.8846153846154
93.3333333333333,76.9230769230769
94.4444444444444,75.4807692307692
95.5555555555556,74.5192307692308
96.6666666666667,73.0769230769231
97.7777777777778,71.1538461538461
98.8888888888889,68.75
100,66.3461538461538
101.111111111111,64.4230769230769
102.222222222222,62.5
103.333333333333,60.0961538461538
104.444444444444,57.2115384615385
105.555555555556,54.8076923076923
106.666666666667,52.4038461538462
107.777777777778,49.5192307692308
108.888888888889,47.5961538461538
110,44.7115384615385
111.111111111111,42.3076923076923
112.222222222222,39.4230769230769
113.333333333333,36.5384615384615
114.444444444444,33.1730769230769
115.555555555556,30.2884615384615
116.666666666667,26.9230769230769
117.777777777778,24.5192307692308
118.888888888889,22.1153846153846
120,19.2307692307692
121.111111111111,16.8269230769231
122.222222222222,13.4615384615385
123.333333333333,6.25
124.444444444444,2.40384615384615
125.555555555556,0.480769230769231
